ID,EndingTitle,PlayThrough,EndingString,Karma_Rate,EndingCutScene_ID,BG_ID,SFX_ID,Text_Kr,Text_En,Direction,Fade_Out_Color
50209,3030,2,1001,2003,,100000004,,“맞아. 만든건 나지만.. 선택한건 자네야.”,,,
50210,3030,2,1001,2003,,100000004,1000000014,빌어먹을.. 이자식 얼굴에 주먹을 갈겨줘야 하는데 눈이 감긴다.,,,
50211,3031,2,1002,2001,,100000005,,"서로 큰 피해만 남긴 전쟁은 휴전이 되었고, 국왕이었던 루이 2세는 폐위 되었다.",,,
50212,3031,2,1002,2001,,100000005,,마치 전쟁 당시의 인사들을 물갈이 하려는 느낌인 것 같았다.,,,
50213,3031,2,1002,2001,,100000005,,덕분에 나도 작위와 지위를 잃었지만 후회는 없다.,,,
50214,3031,2,1002,2001,,100000005,,이 전쟁에서 나는 후회할 선택은 하지 않았다.,,,
50215,3031,2,1002,2001,,100000005,,“꼬리짜르기 당했지만.. 연금은 나오나 보군. 지휘관.”,,,
50216,3031,2,1002,2001,,100000005,,마당에 서서 내 우체통을 만지작거리는 박사가 보인다.,,,
50217,3031,2,1002,2001,,100000005,,그를 맞이하기위해 문을 나오던 중 다리에 힘이 풀리더니 나는 그대로 계단을 굴렀다.,,,
50218,3031,2,1002,2001,,100000005,1000000014,나오지도 않는 소리를 내려 뻐끔거리며 눈이 감긴다.,,,
50219,3032,2,1002,2002,,100000005,,모두 어쩔 수 없는 선택이었다.,,,
50220,3032,2,1002,2002,,100000005,,법정에 선 나는 그렇게 이야기 할 수 밖에 없었다.,,,
50221,3032,2,1002,2002,,100000005,,다행히 내가 저지른.. 아니 내가 했던 어쩔 수 없는 선택들은 무거운 죄의 심판을 받지 않아도 됬다.,,,
50222,3032,2,1002,2002,,100000005,,이제 드디어 조용한 고향에서 살아갈 수 있다.,,,
50223,3032,2,1002,2002,,100000005,,“흠.. 자네 이걸로 만족하나? 내가 만난 자네들 중에 가장 평범한 인생을 사는 구만.”,,,
50224,3032,2,1002,2002,,100000005,,지긋지긋한 목소리. 두번다시 보고싶지 않은 얼굴이 내앞에 섰다.,,,
50225,3032,2,1002,2002,,100000005,,나가라는 말을 하고 싶지만 목소리가 나오지 않는다.,,,
50226,3032,2,1002,2002,,100000005,1000000014,손짓을 하고 싶어도 몸이 쇼파에서 움직이지 않는다. 눈이 감길 뿐이다.,,,
50227,3033,2,1002,2003,,100000005,,다 위에서 시켜서 한 것이다.,,,
50228,3033,2,1002,2003,,100000005,,그래. 난 잘못 없다. 모두 윗사람들의 잘못이다.,,,
50229,3033,2,1002,2003,,100000005,,법정에서 그렇게 외쳤다.,,,
50230,3033,2,1002,2003,,100000005,,“흠.. 진짜 그렇게 생각하는 건가? 지휘관.”,,,
50231,3033,2,1002,2003,,100000005,,역겨운 얼굴로 증인 석에 앉아있는 박사를 향해 그 무기들은 니가 만든 것이라고 소리쳤다.,,,
50232,3033,2,1002,2003,,100000005,,“사용한건 자네지.”,,,
50233,3033,2,1002,2003,,100000005,,그 냉정한 말에 몸이 부들부들 떨린다.,,,
50234,3033,2,1002,2003,,100000005,1000000014,손목이 끊어질 듯 아파오며 식은땀이 난다. 쓰러질 것 같다.,,,
50235,3034,2,1003,2001,,100000006,,패배자의 나라는 사라졌다.,,,
50236,3034,2,1003,2001,,100000006,,프란츠의 패배와 함께 다른 여러 나라들도 패배를 선언하며 저메니는 거대한 공화국이 되었다.,,,
50237,3034,2,1003,2001,,100000006,,나는 연합국의 도움을 받아 망명에 성공했다.,,,
50238,3034,2,1003,2001,,100000006,,"이 작은 나라, 작은 마을에서 어린아이들을 가르치며 살아가리.",,,
50239,3034,2,1003,2001,,100000006,,“지휘관. 아니 이제는 선생이라고 해야하나? 아직 우리 약속은 유효한데 말이야.”,,,
50240,3034,2,1003,2001,,100000006,,내 손에서 커피가 떨어졌다. 결코 박사를 다시 봐서 그런 것이 아니다.,,,
50241,3034,2,1003,2001,,100000006,1000000014,커피와 함께 내 몸도 바닥에 떨어진다. 눈이 감긴다.,,,
50242,3035,2,1003,2002,,100000006,,패배한 이 나라를 다시 세울 수 있는 방법은 이 방법 뿐이다.,,,
50243,3035,2,1003,2002,,100000006,,프란츠를 비롯해 나라를 잃은 여러 군인들은 모여 반란군을 만들었다.,,,
50244,3035,2,1003,2002,,100000006,,한 평생을 군인으로 산 내가 나라를 되찾을 방법이라곤 이것 밖에 떠오르지 않았다.,,,
50245,3035,2,1003,2002,,100000006,,“지휘관. 기술고문은 딱히 안필요한가? 우리 서로 약속도 있는 사이지 않나.”,,,
50246,3035,2,1003,2002,,100000006,,변함없는 깔끔한 옷차림에 모든게 장난인 듯한 목소리.,,,
50247,3035,2,1003,2002,,100000006,1000000014,박사와 대면한 나는 끊어질 듯한 손목의 통증과 함께 그대로 바닥에 나뒹굴었다.,,,
50248,3035,2,1003,2002,,100000006,,머릿속에 울리는 그 목소리와 함께 눈이 감긴다.,,,
50249,3036,2,1003,2003,,100000006,,도망치기 바빴다.,,,
50250,3036,2,1003,2003,,100000006,,내가 살기 위해서는 어쩔 수 없다. 계속 도망쳐야 했다.,,,
50251,3036,2,1003,2003,,100000006,,거리의 부랑자가 된 난 쓰레기나 뒤져 한 끼를 해결하는 최악의 삶을 살고 있다.,,,
50252,3036,2,1003,2003,,100000006,,그러나 이런 삶이 아니면 저메니에 붙잡혀 죽을 뿐이다.,,,
50253,3036,2,1003,2003,,100000006,,“안타깝구만.. 지휘관.. 이런 삶이라니.. 학살자에게 너무 과분하지 않나?”,,,
50254,3036,2,1003,2003,,100000006,,학살자라니.. 날 그렇게 만든 무기들 전부 이자가 만든 것 아니었나.,,,
50255,3036,2,1003,2003,,100000006,1000000004,"“억울해 하지 말라고, 지휘관. 난 너에게 늘 선택의 기회를 줬어. 무서워 죽지도 못하는 가련한 인간아.”",,,
50256,3036,2,1003,2003,,100000006,1000000014,“죽음은 늘 새로운 시작. 난 너에게 새로운 시작을 주는거야. 감사해라.”,,,
50257,3037,3,1001,2001,,100000004,,전쟁은 우리의 승리로 끝났다.,,,
50258,3037,3,1001,2001,,100000004,,전쟁의 공은 당연히 루이 2세 국왕에게 돌아갔고 나를 계속 견제하던 그는 나를 좌천 시켜 지휘관이 되기 전과 같이 별볼일 없는 나날로 돌아갔다.,,,
50259,3037,3,1001,2001,,100000004,,하지만.. 아직 나의 전쟁은 끝나지 않았다.,,,
50260,3037,3,1001,2001,,100000004,,분명 박사는 다시 돌아올 것이다.,,,
50261,3037,3,1001,2001,,100000004,,여러 테스트를 해본 결과 이걸 다룰 수 있을 것 같다.,,,
50262,3037,3,1001,2001,,100000004,,“박사. 이번엔 내가.. 내가 찾아가겠소.”,,,
50263,3037,3,1001,2001,,100000004,1000000014,깨질 듯한 머리 끊어질 듯한 손목.. 그리고 서서히 아득해지는 정신. 눈이 감긴다.,,,
50264,3038,3,1001,2002,,100000004,,전쟁이 끝난 후 나는 계속해서 슈뢰딩거 박사의 뒤를 쫓았다.,,,
50265,3038,3,1001,2002,,100000004,,그가 몸담고 있다던 솔베이를 찾으려고 해도 찾을 수 없었다.,,,
50266,3038,3,1001,2002,,100000004,,과거를 캐려고 해도 마치 유령처럼 아무것도 찾아낼 수 없었다.,,,
50267,3038,3,1001,2002,,100000004,,“여기가.. 그가 태어났다고 했던 집.. 인데..”,,,
50268,3038,3,1001,2002,,100000004,,“지휘관. 스토킹은 범죄일텐데 말이야.”,,,
50269,3038,3,1001,2002,,100000004,,비릿한 웃음과 시답잖은 농담. 이건 분명 박사가 맞다.,,,
50270,3038,3,1001,2002,,100000004,1000000014,총을 들고 뒤로 돌던 나는 서서히 자세가 무너져 땅에 처박혔다.,,,
50271,3038,3,1001,2002,,100000004,,"“하고 싶은 이야기가 있다면, 다음편에서 하자구. 지휘관.”",,,
50272,3039,3,1001,2003,,100000004,,전쟁은 우리의 승리로 끝났다.,,,
50273,3039,3,1001,2003,,100000004,,"내가 알고 있던 사실들, 그리고 총력을 다해 저메니를 꺾었다.",,,
50274,3039,3,1001,2003,,100000004,,박사의 ‘다음에 보자’라는 말은 나를 계속 불안하게 만들었다.,,,
50275,3039,3,1001,2003,,100000004,,언제 어떻게 놈이 나타날지 모르겠다는 생각에 늘 품엔 권총을 가지고 다녔다.,,,
50276,3039,3,1001,2003,,100000004,,그러다 난 기가막힌 생각이 났다.,,,
50277,3039,3,1001,2003,,100000004,,“내가 먼저.. 쳐들어 가면 되잖아..”,,,
50278,3039,3,1001,2003,,100000004,1000000004,난 품에 있던 총을 꺼내어 머리에 대고 방아쇠를 당겼다.,,,
50279,3040,3,1002,2001,,100000005,,내 바람대로 평화적인 휴전이 되었다.,,,
50280,3040,3,1002,2001,,100000005,,이 평화적인 휴전은 수 많은 협정으로 점점 양국을 넘어 주변국까지 퍼져가며 점점 평화를 굳건히 했다.,,,
50281,3040,3,1002,2001,,100000005,,하지만 나의 전쟁은 끝나지 않았다.. 분명 박사는 다시 돌아올 것이다.,,,
50282,3040,3,1002,2001,,100000005,,난 그날을 대비해야 한다.,,,
50283,3040,3,1002,2001,,100000005,,“이야.. 지휘관.. 이런거로 날 잡으려고 한건가?”,,,
50284,3040,3,1002,2001,,100000005,,정말 갑자기 였다.,,,
50285,3040,3,1002,2001,,100000005,1000000014,내 거주지의 패닉룸에 나타난 박사는 씨익 웃었고 나는 땅에 처박혀 눈이 감긴다.,,,
50286,3041,3,1002,2002,,100000005,,휴전과 함께 전쟁 범죄자들을 처단하기 시작했다.,,,
50287,3041,3,1002,2002,,100000005,,"다행히 나는 그 명단에 없었지만, 나도 그리 좋은 입장은 아니였다.",,,
50288,3041,3,1002,2002,,100000005,,전쟁이후 박사를 상대하기위해 준비하던 것이 마치 무언갈 준비하는 것으로 비춰졌나 보다.,,,
50289,3041,3,1002,2002,,100000005,,내 행동은 모두 감시당하고 있다.,,,
50290,3041,3,1002,2002,,100000005,,“이야.. 만나기 참 힘들구만 지휘관. 밖에는 뭐.. 팬들인가?”,,,
50291,3041,3,1002,2002,,100000005,,소름돋는 목소리. 한손에 꼭쥔 총을 들고 뒤로 돌아 봤지만 이미 늦은것 같다.,,,
50292,3041,3,1002,2002,,100000005,1000000014,앞으로 몸이 쓰러지며 눈이 감긴다.,,,
50293,3042,3,1002,2003,,100000005,,휴전은 되었지만 나는 전쟁범죄자가 되어 쫒기는 입장이 되었다.,,,
50294,3042,3,1002,2003,,100000005,,내가 하지도 않은 죄까지 뒤집어 썼다.,,,
50295,3042,3,1002,2003,,100000005,,‘젠장.. 아직.. 아직이야. 돌이킬 방법이 있어.’,,,
50296,3042,3,1002,2003,,100000005,,사실 확실하진 않다. 하지만 수많은 기억들 중 방법이 있다.,,,
50297,3042,3,1002,2003,,100000005,,모든걸 뒤집으며 내가 반격할 수 있는 기회가!,,,
50298,3042,3,1002,2003,,100000005,1000000004,난 총을 꺼내어 머리에 댔다.,,,
50299,3043,3,1003,2001,,100000006,,전쟁은 프란츠의 패배로 끝나며 프란츠는 찢겨져 저메니와 주변국으로 흡수 되었다.,,,
50300,3043,3,1003,2001,,100000006,,패전국의 지휘관은 대부분 쫒기거나 전쟁 범죄자가 되었다.,,,
50301,3043,3,1003,2001,,100000006,,다행히 나는 휴전 논의때 좋은 모습을 보였는지 저메니에 망명할 수 있게 되었다.,,,
50302,3043,3,1003,2001,,100000006,,저메니의 전략사령부로 가게 된 나는 이곳에서 새로운 인생을 시작했다.,,,
50303,3043,3,1003,2001,,100000006,,그리고 슈뢰딩거 박사에 대한 정보를 저메니에 넘겨 그를 수배목록에 올리는 것을 성공했다.,,,
50304,3043,3,1003,2001,,100000006,,“이보게 지휘관.. 수배는 너무한거 아닌가?”,,,
50305,3043,3,1003,2001,,100000006,,모두가 총을 겨눴지만 이전에 봤던 빛과 함께 두통과 손목의 통증이 밀려온다.,,,
50306,3043,3,1003,2001,,100000006,1000000014,그리고 눈이 감긴다.,,,
50307,3044,3,1003,2002,,100000006,,전쟁은 저메니의 승리였다.,,,
50308,3044,3,1003,2002,,100000006,,다행히 휴전 논의때 좋은 모습을 모였는지 나는 내 고향으로 무사히 돌아갈 수 있었다.,,,
50309,3044,3,1003,2002,,100000006,,하지만 나의 전쟁은 아직 끝나지 않았다.,,,
50310,3044,3,1003,2002,,100000006,,박사. 그는 분명 다시 내앞에 나타날 것이다.,,,
50311,3044,3,1003,2002,,100000006,,늘 그랬으니. 나는 준비를 해야한다.,,,
50312,3044,3,1003,2002,,100000006,,“지휘관. 다시 만나니 반갑구만.”,,,
50313,3044,3,1003,2002,,100000006,,정신을 차리니 나는 의자에 묶인 채 내 앞에 박사가 서있었다.,,,
50314,3044,3,1003,2002,,100000006,,“우리 약속은 아직 끝나지 않은 거 알고 있지?”,,,
50315,3044,3,1003,2002,,100000006,1000000014,비릿한 웃음을 끝으로 내 눈이 감긴다.,,,
50316,3045,3,1003,2003,,100000006,,‘젠장. 난 강하게 휴전을 원했다고!’,,,
50317,3045,3,1003,2003,,100000006,,나는 쫓기는 입장이 되어 이곳 저곳 숨기 바빴다.,,,
50318,3045,3,1003,2003,,100000006,,당연히 박사를 신경쓸새도 없다.,,,
50319,3045,3,1003,2003,,100000006,,“이곳에 범죄자를 숨겨주고 있다고 들었다. 놈을 내놓는다면 목숨은 살려주겠다.”,,,
50320,3045,3,1003,2003,,100000006,,총을 든 저메니의 병사들이 내가 숨어있는 집으로 쳐들어 왔다.,,,
50321,3045,3,1003,2003,,100000006,,지하실에 숨어 숨소리도 죽이고 있던 나는 순간 위가 조용해 졌다는 것을 느꼈다.,,,
50322,3045,3,1003,2003,,100000006,1000000004,위에서 부터 쏟아지는 플라즈마 덩어리. 내몸은 곧 너덜너덜해져 바닥에 쓰러졌다.,,,
50323,3045,3,1003,2003,,100000006,1000000014,"너덜너덜해진 몸보다 깨질듯한 머리, 그리고 끊어질 듯한 손목.. 눈이 서서히 감긴다.",,,
50324,3046,3,1001,2001,,100000004,,전쟁은 프란츠 제국의 승리로 끝났다.,,,
50325,3046,3,1001,2001,,100000004,,인도적인 방법으로 적국의 적장과 총통은 프란츠의 포로가 되어 수감 되었고 곧 그들에 대한 처분은 연합국과 논의 하여 결정 될 것이다.,,,
50326,3046,3,1001,2001,,100000004,,마지막 박사와의 대화 이후 그는 종적을 감춰 만나지 못했다.,,,
50327,3046,3,1001,2001,,100000004,,아직 의문이 너무 많고 그자와 할 이야기가 많다.,,,
50328,3046,3,1001,2001,,100000004,,그를 다시 만난 것은 우연.. 아니 분명 우연을 가장한 만남 일 것이다.,,,
50329,3046,3,1001,2001,,100000004,,“술 값은 내가 내겠네. 지휘관. 할 이야기가 많은 것 알고 있네. 하지만 지금은 때가 아니네.”,,,
50330,3046,3,1001,2001,,100000004,1000000014,바텐더에게 돈을 건내는 씨익 웃는 박사의 모습이 기울어 지고 쿵 소리와 함께 머리에 고통이 느껴지며 눈이 감긴다.,,,
50331,3047,3,1001,2002,,100000004,,결국 승리의 여신은 프란츠 제국에 미소를 지었다.,,,
50332,3047,3,1001,2002,,100000004,,국가적 영웅이 되어 금의 환양한 나의 고향은 나의 영지가 되어 내가 그토록 원하던 보금자리가 되었다.,,,
50333,3047,3,1001,2002,,100000004,,전쟁의 나날속에 너무나 소중하게 느껴졌던 보통의 하루하루들이 지나고 어느덧 나의 죽음이 가까워진 것을 느낀다.,,,
50334,3047,3,1001,2002,,100000004,,침대에 누워 여러 장비를 끼고 일어나지 못하는 나에게 손님이 왔다는 큰아들의 말에 돌아간 내눈은 그때 그 모습 그대로인 슈뢰딩거 박사가 보인다.,,,
50335,3047,3,1001,2002,,100000004,,“이런 삶은 어땠나? 지휘관. 이제 이 달콤한 꿈에서 깨어나야 할 시간이네.”,,,
50336,3047,3,1001,2002,,100000004,1000000027,너무 오랫만에 느껴보는 두통과 손목 통증. 삐이 하고 울리는 주변 장비들. 가빠지는 숨.,,,
50337,3047,3,1001,2002,,100000004,1000000031,점점 눈앞이 밝아져 간다.,,,
50338,3048,3,1001,2003,,100000004,,모두가 승리에 젖어 축제의 나날이 계속되고 있다.,,,
50339,3048,3,1001,2003,,100000004,,전쟁을 승리로 이끈 영웅이란 명칭으로 포장된 나지만 알고있다.,,,
50340,3048,3,1001,2003,,100000004,,지금도 내 손을 보면 피가 잔뜩 묻어 있다.,,,
50341,3048,3,1001,2003,,100000004,,내가 어딜가든 전쟁의 비명이 들려온다.,,,
50342,3048,3,1001,2003,,100000004,,"“지휘관, 미안하지만 그건 PTSD지 내 실험과는 연관 없네.”",,,
50343,3048,3,1001,2003,,100000004,,제발 그만해달라는 나의 간청에 박사는 무표정한 얼굴로 말한다.,,,
50344,3048,3,1001,2003,,100000004,1000000014,머리가 깨질듯이 아파온다. 그리고 눈앞이 서서히 검게 물든다.,,,
50345,3049,3,1002,2001,,100000005,,최악으로 치달았던 저메니와의 관계는 총통의 죽음과 함께 빠르게 개선되었고 협의를 통해 휴전이 되었다.,,,
50346,3049,3,1002,2001,,100000005,,휴전이 된지 5년째 되는 해 프란츠와 저메니는 화해의 일환으로 제한적이던 국교가 완화되고 서로의 국가에 여행을 갈 수 있게 된다.,,,
50347,3049,3,1002,2001,,100000005,,"한때 무너졌던 도시 서로 총구를 겨눴던 사람들이란 사실이 믿기지 않을 정도로 평범한 도시, 평범한 사람들이다.",,,
50348,3049,3,1002,2001,,100000005,,“지휘관. 저메니는 커피보단 맥주가 괜찮은데 말이야. 뭐 물론 아침부터 맥주는 좀 그렇지?”,,,
50349,3049,3,1002,2001,,100000005,,아무렇지 않다는 듯한 장난스러운 박사의 목소리가 들려오고 고개를 돌리자 내 맞은 편에 앉아 커피를 홀짝이고 있는 모습이 보인다.,,,
50350,3049,3,1002,2001,,100000005,,손목에 강한 통증이 느껴져 컵을 놓치고 곧 밀려오는 두통에 나는 몸을 가누지 못하고 쓰러졌다.,,,
50351,3049,3,1002,2001,,100000005,1000000014,자리에서 일어나는 박사의 모습이 점점 번지며 어두워진다.,,,
50352,3050,3,1002,2002,,100000005,,궁지에 몰린 총통은 핵무기를 사용하려 했지만 결국 자신의 부하에게 죽임을 당했고 전쟁은 휴전이 되었지만 사실상 저메니의 항복 선언이었다.,,,
50353,3050,3,1002,2002,,100000005,,저메니에선 굴욕적이단 말도 많이 있었지만 모두가 바라던 평화가 온 것은 분명 하다.,,,
50354,3050,3,1002,2002,,100000005,,하지만 여전히 저메니의 일부 세력들 때문에 국경지역은 경계태세이다.,,,
50355,3050,3,1002,2002,,100000005,,나는 과거에 전선이였던 국경지역의 부대의 지휘관으로 남아있다.,,,
50356,3050,3,1002,2002,,100000005,,“지휘관. 이렇게 그대로 있으니 좌표설정도 쉽고 아주 좋군 그래.”,,,
50357,3050,3,1002,2002,,100000005,,시끄러운 발소리. 너무나 익숙하면서도 소름돋는 그 발소리 후 박사가 지휘관 실로 들어온다.,,,
50358,3050,3,1002,2002,,100000005,1000000004,총집에 총이 없다. 놀라서 바라본 박사의 손엔 나를 겨눈 총이 있다.,,,
50359,3051,3,1002,2003,,100000005,,휴전이 되고 연합국의 지휘아래 전쟁은 빠르게 종식되어 갔다.,,,
50360,3051,3,1002,2003,,100000005,,또한 전쟁 범죄와 전쟁 범죄자들을 향한 심판도 이루어지고 있다.,,,
50361,3051,3,1002,2003,,100000005,,전쟁은 사람을 괴물로 만든다. 나뿐만 그랬던 것이 아니다.,,,
50362,3051,3,1002,2003,,100000005,,종신형. 그리고 들리는 판사의 망치소리.,,,
50363,3051,3,1002,2003,,100000005,,엄청난 스트레스. 가빠지는 숨과 미친듯이 흐르는 식은땀.,,,
50364,3051,3,1002,2003,,100000005,1000000014,깨질듯한 두통에 피고석에서 쓰러진 나를 향해 뛰어오는 군인들이 보인다.,,,
50365,3051,3,1002,2003,,100000005,,타들어가듯 아픈 손목을 바라보니 모래시계의 모래가 떨어지듯 부서지고 있다.,,,
50366,3051,3,1002,2003,,100000005,,이제 내 눈엔 하얀 빛만 보인다.,,,
50367,3052,3,1003,2001,,100000006,,프란츠의 패배 이후 나는 부관과 함께 반란군을 조직했다.,,,
50368,3052,3,1003,2001,,100000006,,“지휘관님 저메니 군사들이 입구까지 모두 막았습니다.”,,,
50369,3052,3,1003,2001,,100000006,1000000032,부관의 목소리가 들리고 내 명령을 기다리는 꼴이 말이 아닌 병사들이 보인다.,,,
50370,3052,3,1003,2001,,100000006,,도저히 나갈 방법이 안보인다.,,,
50371,3052,3,1003,2001,,100000006,,“부관 이제 자네가 책임자네. 내가 입구로 달려가며 시선을 끌테니 지하를 통해서 탈출 하게.”,,,
50372,3052,3,1003,2001,,100000006,,눈짓 몇번 후 입구를 향해 달리는 내게 박히는 총알들과 나의 병사들이 지하로 달려가는 모습이 보인다.,,,
50373,3052,3,1003,2001,,100000006,1000000032,“나한텐.. 남은 기회가 있어.”,,,
50374,3053,3,1003,2002,,100000006,,전쟁은 프란츠 제국의 패배로 끝났다.,,,
50375,3053,3,1003,2002,,100000006,,그 강대하던 제국이 하루아침에 무너지게 되었다.,,,
50376,3053,3,1003,2002,,100000006,,가장 먼저 일어난 것은 숙청. 하지만 다행히도 난 숙청을 피할 수 있었고 총통의 지시로 군사전략부에 배치 되었다.,,,
50377,3053,3,1003,2002,,100000006,,저메니 병사들에겐 패전국의 지휘관. 프란츠의 사람들에겐 교활한 뱀 같은 놈.,,,
50378,3053,3,1003,2002,,100000006,,이곳도 저곳도 속하지 못한채 한해한해를 보낸다.,,,
50379,3053,3,1003,2002,,100000006,,다시 돌아간다면 더 나은 미래를 만들 수 있지 않을까. 그런 생각에 계속 나를 한계까지 몰아 붙였다.,,,
50380,3053,3,1003,2002,,100000006,,그러던 어느날 정말 어처구니 없이 밀쳐진 계단의 아래로 떨어지던 내 몸이 머리부터 떨어지는 순간 나는 느꼈다.,,,
50381,3053,3,1003,2002,,100000006,1000000014,돌아갈 수 있겠다.,,,
50382,3054,3,1003,2003,,100000006,,검문소 마다 내 얼굴이 붙어있다.,,,
50383,3054,3,1003,2003,,100000006,,저메니의 승리로 나는 전쟁 범죄자가 되어 연합국에서 마저 수배가 되고 있다.,,,
50384,3054,3,1003,2003,,100000006,,난 그저 프란츠를 승리로 만들려고 했을 뿐 그 행위가 어디가 잘못 됬다는 말인가.,,,
50385,3054,3,1003,2003,,100000006,,"“그렇다고 하기엔.. 지휘관, 자네는 너무 선을 많이 넘지 않았는가?”",,,
50386,3054,3,1003,2003,,100000006,,“날 비웃기위해 온 건가?”,,,
50387,3054,3,1003,2003,,100000006,,“그렇게 날 한가한 사람이라고 생각하는겐가? 지휘관.”,,,
50388,3054,3,1003,2003,,100000006,,“늘 그랬듯 다시 시작하게 해. 당신이 하던 거잖아.”,,,
50389,3054,3,1003,2003,,100000006,,말없이 내앞으로 코일건이 밀려져 온다.,,,
50390,3054,3,1003,2003,,100000006,1000000004,망설일 필요도 이유도 없다.,,,
50391,3055,3,1001,2001,,100000004,,전쟁 영웅이 되어 돌아온 프란츠는 웃음과 슬픔이 가득하다.,,,
50392,3055,3,1001,2001,,100000004,,"돌아온 아들, 형제, 남편, 아버지를 맞이하는 환한 웃음.",,,
50393,3055,3,1001,2001,,100000004,,돌아오지 못한 자들을 향한 비통한 슬픔.,,,
50394,3055,3,1001,2001,,100000004,,전쟁의 끝은 그런 감정들의 소용돌이이다.,,,
50395,3055,3,1001,2001,,100000004,,하지만 난 아직 그런 감정을 느낄 때가 아니다.,,,
50396,3055,3,1001,2001,,100000004,,내 전쟁은 끝나지 않았다. 그리고 이제 난 돌아갈 방법을 안다.,,,
50397,3055,3,1001,2001,,100000004,,"“한번 끝까지 해보자고, 박사.”",,,
50398,3055,3,1001,2001,,100000004,1000000007,"깨질듯한 두통, 끊어질 듯한 손목 통증. 그리고 보이는 쏟아지는 하얀 빛에 눈이 감긴다.",,,
50399,3056,3,1001,2002,,100000004,,펄럭이는 프란츠의 국기가 오늘따라 더욱 힘차다.,,,
50400,3056,3,1001,2002,,100000004,,전차에 타고 의기양양한 얼굴로 왕궁으로 가는 병사들과 주변 길에 서서 아는 사람을 찾는 듯한 애가 타는 시민들의 얼굴이 보인다.,,,
50401,3056,3,1001,2002,,100000004,,발견한 듯 밝게 웃는 사람과 아직 찾지 못했는지 초조한 표정으로 금방이라도 울듯한 표정.,,,
50402,3056,3,1001,2002,,100000004,,과연 이 전쟁은 무슨 가치가 있는 걸까? 우리에게 무엇을 남긴 걸까?,,,
50403,3056,3,1001,2002,,100000004,,“지휘관. 오늘을 즐기라고. 시간이 많지 않으니까.”,,,
50404,3056,3,1001,2002,,100000004,,"오전, 프란츠 왕궁으로 향하기전 박사가 한 말이다.",,,
50405,3056,3,1001,2002,,100000004,,하루종일 이에대해 생각하다 쇼파에 앉아 잠시 잠이 들었다.,,,
50406,3056,3,1001,2002,,100000004,1000000014,머리가 울리고 손목이 뜨겁다.. 하지만 쏟아지는 잠을 버틸 수 없다.,,,
50407,3057,3,1001,2003,,100000004,,나를 향해 쏟아지는 꽃가루와 환호. 전쟁영웅에 열광하는 시민들이 보인다.,,,
50408,3057,3,1001,2003,,100000004,,왕궁으로 향하는 길 지붕이 탁트인 자동차를 타고 멀끔한 양복을 입은 나는 시민들에게 손을 흔든다.,,,
50409,3057,3,1001,2003,,100000004,,하지만 그것이 내 실수일 것이라고는 생각지도 못했다.,,,
50410,3057,3,1001,2003,,100000004,,순간 하늘로 퍼지는 격발음. 그리고 마치 시간은 멈춘듯이 느려진다.,,,
50411,3057,3,1001,2003,,100000004,1000000004,바로 내 눈 앞에 총알이 날아오고 있다. 피하고 싶어도 몸은 움직이지 않는다.,,,
50412,3057,3,1001,2003,,100000004,,한번도 들어 본적 없는 둔탁한 소리가 퍼지고 나를 향해 소리치는 부관이 점점 붉게 흐려진다.,,,
50413,3057,3,1001,2003,,100000004,1000000014,아플 머리가 없을 터인데 머리가 깨질 듯이 아파오고 손목이 끊어질 것 같다.,,,
50414,3058,3,1002,2001,,100000005,,전쟁은 서로에게 씻을 수 없는 상처를 남긴채 종전 되었다.,,,
50415,3058,3,1002,2001,,100000005,,프란츠와 저메니 사이엔 거대한 장벽이 생겼고 벨리에 지역은 정확히 반으로 갈라졌다.,,,
50416,3058,3,1002,2001,,100000005,,전쟁의 여파로 루이 2세는 폐위되고 계속 그 자리를 노리던 레이펠트가 국왕이 되었다.,,,
50417,3058,3,1002,2001,,100000005,,덕분에 루이 2세의 측근인 자들은 모두 정계에서 멀어졌다.,,,
50418,3058,3,1002,2001,,100000005,,나도 예외는 없었다. 난 다시 변방의 물자 운송 부대의 대대장이 되었다.,,,
50419,3058,3,1002,2001,,100000005,,“지휘관 여긴 너무 조용하구만 그래. 만족하는가?”,,,
50420,3058,3,1002,2001,,100000005,,“그래. 난 만족하네. 내 원래 위치는 여기야.”,,,
50421,3058,3,1002,2001,,100000005,,“내가 뭘 할지 알고 있겠지? 지휘관.”,,,
50422,3058,3,1002,2001,,100000005,1000000007,나는 포기한 듯 의자에 기대어 눈을 지긋이 감는다.,,,
50423,3059,3,1002,2002,,100000005,,전쟁은 휴전으로 종식되며 각 나라는 폐허가 된 자신들의 나라를 다시 세우느라 바쁘다.,,,
50424,3059,3,1002,2002,,100000005,,연합국의 주축인 아미리칸은 이 나라들을 도우며 막대한 부를 쌓아 세계의 패권을 가지게 되었다.,,,
50425,3059,3,1002,2002,,100000005,,"군인에서 전역한 나는 슈뢰딩거 박사를, 솔베이를 찾아 헤메이고 있다.",,,
50426,3059,3,1002,2002,,100000005,,이 끔찍한 고리를 끊기 위해선 그가 필요하다.,,,
50427,3059,3,1002,2002,,100000005,,“날 계속 찾은 건가? 지휘관. 우리가 서로 보고싶어할 사이는 아닌거 같은데.”,,,
